,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,betha,seed,EPH,corr
115,115,1,2.0,1,2.0,1,1,0,1,2,2,1,1,1,1,0,1,0,2,0,1,1,1,2,1.0,2,1,1,1,2,1,2,0,0,1.0,2,1,2,2,1,1,1,0,2,2,1,1,0,1,1,2,1,2,2,1.0,1,1,1,2.0,1,1,2,1,0,1,2.0,1,2,1,1,1,1,2.0,1,2,2.0,2,1,2,1,1,1.0,1,1,1,1,2,1,2,2,2.0,2,0.0,0.6,115,1.0477453580901857,-0.37015907458290925
116,116,1,0.0,0,1.0,2,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1.0,0,1,2,1,1,1,1,0,1,2.0,1,2,2,1,2,1,1,1,0,1,1,2,0,1,1,0,2,1,1,0.0,2,1,2,2.0,1,0,2,1,1,1,2.0,1,2,1,1,2,1,2.0,1,1,1.0,0,2,2,2,1,2.0,2,1,1,1,1,2,2,2,2.0,1,2.0,0.5,116,1.066831683168317,-0.22925507390569036
117,117,2,2.0,1,2.0,1,1,1,1,1,2,1,0,2,2,1,1,1,2,2,0,1,1,1,1.0,1,1,0,0,1,1,1,1,2,2.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,2.0,1,2,1,1.0,1,2,2,1,1,1,2.0,1,0,1,1,2,1,1.0,1,1,2.0,1,1,1,1,1,0.0,0,1,1,1,2,1,0,1,2.0,1,2.0,0.6,117,1.0394736842105263,-0.3989743782956023
118,118,0,2.0,0,2.0,2,2,1,1,0,0,1,2,1,1,1,2,1,2,2,1,1,2,1,1.0,1,2,1,0,0,1,2,1,2,2.0,2,1,2,1,1,1,1,1,1,0,2,1,2,0,1,2,2,2,1,2.0,1,1,2,0.0,2,1,1,2,1,1,2.0,1,1,1,2,2,2,4.0,1,1,3.0,2,2,1,2,2,0.0,2,1,2,1,2,2,2,1,1.0,2,2.0,0.4,118,1.1182033096926713,-0.2885757231528998
119,119,1,2.0,1,1.0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2.0,2,2,0,1,1,1,1,1,1,1.0,0,1,0,1,1,0,1,1,2,1,0,2,1,1,2,1,1,1,1,2.0,0,1,1,2.0,1,2,2,1,1,2,2.0,1,0,1,1,2,2,2.0,1,2,2.0,2,2,1,2,1,2.0,2,1,2,1,2,1,2,1,0.0,2,2.0,0.6,119,1.029023746701847,-0.32398591517071035
120,120,0,2.0,1,2.0,1,2,2,1,1,2,0,1,1,2,1,1,1,2,1,1,1,1,2,0.0,2,2,2,1,1,1,0,2,2,2.0,1,1,2,1,1,0,1,2,2,2,0,1,1,0,1,0,2,1,2,2.0,1,1,0,2.0,1,1,2,2,1,1,2.0,1,1,1,2,3,1,2.0,2,1,2.0,1,1,1,2,2,2.0,2,1,2,0,2,2,1,1,3.0,2,3.0,0.4,120,1.125858123569794,-0.33054596158769267
121,121,2,1.0,1,1.0,1,1,1,1,0,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2.0,1,1,2,1,1,2,1,1,1,2.0,0,1,1,2,1,1,1,1,1,1,1,2,0,1,1,1,1,1,0,2.0,1,1,2,1.0,1,1,0,1,1,1,1.0,0,0,1,1,2,1,2.0,1,1,2.0,1,1,1,1,1,2.0,2,2,0,1,0,2,1,2,1.0,2,2.0,0.6,121,1.0441988950276244,-0.3200144788162217
122,122,1,2.0,1,2.0,2,1,1,2,2,1,0,1,1,1,1,0,0,1,2,1,1,1,1,1.0,1,2,0,1,1,2,2,1,2,1.0,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2.0,0,2,1,1.0,1,0,2,1,0,1,2.0,1,2,1,1,2,1,1.0,2,2,2.0,2,0,1,1,0,2.0,1,1,1,1,2,1,1,1,2.0,1,2.0,0.6,122,1.0678851174934725,-0.5157643563448733
123,123,2,2.0,2,2.0,2,2,1,1,1,1,2,2,2,2,2,1,1,0,2,2,2,1,1,2.0,1,0,1,2,2,1,1,1,0,2.0,1,1,2,1,1,1,2,2,1,2,2,1,0,0,1,2,1,2,2,3.0,1,1,2,0.0,1,1,1,2,1,1,2.0,1,0,1,1,1,1,2.0,1,0,2.0,1,2,1,1,1,2.0,2,1,0,1,1,0,1,2,2.0,2,2.0,0.6,123,1.056701030927835,-0.1318437358944532
124,124,2,2.0,2,,1,1,1,0,1,2,2,1,1,1,2,1,1,0,1,1,0,1,1,2.0,1,1,2,1,0,2,1,1,2,1.0,2,2,1,1,1,1,2,0,2,2,1,1,1,1,1,1,1,2,1,2.0,1,2,1,1.0,1,2,2,2,1,1,0.0,1,0,2,1,2,1,2.0,1,2,2.0,2,1,2,0,1,1.0,1,1,2,1,1,2,1,2,2.0,2,2.0,0.6,124,1.070048309178744,-0.2564897113535472
125,125,2,1.0,1,1.0,2,1,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,1,1.0,1,2,1,1,1,0,1,2,1,1.0,1,1,2,0,1,1,1,1,1,0,2,2,1,1,1,2,1,2,1,2.0,1,2,1,2.0,1,0,1,0,1,1,0.0,1,1,0,2,2,1,2.0,2,2,2.0,2,1,0,1,1,2.0,1,1,1,1,1,0,0,1,1.0,2,1.0,0.5,125,1.0433734939759036,-0.218113076741659
126,126,1,0.0,1,0.0,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2.0,2,3,2,1,1,1,1,2,2,2.0,0,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2.0,0,1,2,2.0,1,2,2,2,1,1,2.0,1,2,1,0,2,1,1.0,1,0,0.0,1,2,0,1,1,0.0,0,1,2,2,2,1,2,1,1.0,2,2.0,0.6,126,1.0687203791469195,-0.21831988304814856
127,127,1,1.0,1,2.0,1,1,1,1,1,0,1,2,1,1,1,1,2,1,1,1,2,2,2,0.0,1,2,1,0,1,0,1,2,2,2.0,1,1,0,1,1,0,1,1,1,1,2,2,1,1,1,1,1,2,2,2.0,1,0,1,1.0,1,1,0,1,1,1,3.0,1,2,0,2,1,2,2.0,1,0,3.0,2,2,2,2,1,1.0,2,2,2,1,2,1,1,2,2.0,2,2.0,0.5,127,1.0559610705596105,-0.2304137853735413
128,128,1,2.0,1,2.0,1,1,2,1,1,1,0,2,2,1,1,2,0,1,2,1,1,0,1,1.0,1,1,2,1,1,1,1,1,2,1.0,0,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2.0,1,1,2,0.0,1,1,1,1,1,2,2.0,1,1,1,1,2,2,1.0,1,2,1.0,0,1,1,1,1,1.0,1,0,0,0,2,1,1,2,1.0,2,2.0,0.6,128,1.0530503978779842,-0.2966938054501021
129,129,1,2.0,2,1.0,1,2,1,2,1,3,2,1,2,0,2,1,1,2,2,1,1,1,2,1.0,3,2,2,1,1,2,1,1,1,0.0,1,1,2,2,1,1,0,2,1,2,1,1,1,1,1,1,2,2,1,2.0,0,1,2,2.0,2,2,2,2,0,2,0.0,2,2,1,1,2,1,2.0,2,0,3.0,2,1,1,2,1,1.0,2,1,2,2,0,0,2,2,,2,2.0,0.4,129,1.1293859649122806,-0.31302917007626524
130,130,2,2.0,2,2.0,2,1,2,1,1,1,0,1,2,1,2,1,0,1,2,1,1,2,1,1.0,1,0,2,1,2,0,1,1,2,2.0,1,2,2,2,1,1,1,2,1,1,2,0,1,2,1,1,1,2,2,2.0,2,1,2,1.0,0,1,0,1,1,2,2.0,1,2,1,1,2,1,1.0,1,2,1.0,0,1,1,1,1,2.0,0,1,1,2,2,2,1,2,2.0,1,2.0,0.5,130,1.0602409638554218,-0.39387444560994006
131,131,1,0.0,1,2.0,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2.0,0,0,1,1,1,0,1,0,0,2.0,1,2,2,1,1,2,1,1,0,1,1,1,1,2,1,1,1,2,1,2.0,1,0,2,1.0,1,2,1,1,1,2,1.0,2,2,1,2,1,2,2.0,1,1,2.0,2,0,1,1,2,1.0,2,0,1,1,1,1,2,2,2.0,2,2.0,0.6,131,1.0473684210526315,-0.247016013432933
132,132,2,2.0,1,1.0,1,2,2,1,2,1,1,2,2,2,2,1,1,1,0,1,1,0,2,2.0,1,2,2,1,1,2,1,2,2,2.0,0,1,2,1,2,1,2,1,0,1,1,1,2,2,1,2,0,1,1,0.0,1,2,3,2.0,0,1,1,1,1,2,2.0,1,3,1,1,2,1,2.0,3,2,2.0,1,1,1,1,1,1.0,0,1,2,1,1,2,1,0,1.0,0,2.0,0.5,132,1.09,-0.21774942991419016
133,133,1,0.0,1,1.0,1,1,1,1,0,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2.0,2,2,2,2,1,1,1,2,3,0.0,0,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,0,1.0,0,1,0,2.0,1,2,1,1,1,0,1.0,1,2,1,1,2,0,2.0,2,1,2.0,1,2,1,2,1,2.0,1,1,2,2,0,1,2,2,1.0,2,2.0,0.5,133,1.061576354679803,-0.18814627709295878
134,134,1,2.0,2,2.0,1,0,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,0,2.0,1,1,1,1,1,1,1,1,1,2.0,1,0,1,2,0,1,1,1,1,1,1,2,2,1,1,1,0,2,1,2.0,1,0,1,1.0,1,1,2,1,1,1,1.0,2,1,1,1,1,2,2.0,1,1,2.0,1,1,1,2,1,0.0,2,1,2,0,2,1,2,1,2.0,2,2.0,0.6,134,1.0694444444444444,-0.37724162880158857
135,135,2,2.0,1,2.0,2,2,2,1,2,2,2,1,0,2,2,1,1,1,2,2,1,2,0,2.0,1,0,2,1,2,1,2,0,1,2.0,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1.0,1,1,0,1.0,1,0,2,1,0,2,2.0,1,2,1,1,0,1,1.0,1,1,1.0,0,2,2,2,1,2.0,2,2,1,2,2,2,1,2,3.0,2,0.0,0.4,135,1.0988505747126436,-0.15017968335191195
136,136,1,1.0,1,2.0,1,0,2,1,1,1,0,1,1,2,1,1,1,2,2,1,1,2,1,1.0,2,2,2,1,1,1,2,0,2,2.0,1,1,2,2,1,1,2,2,0,2,2,1,1,1,1,2,2,1,1,2.0,0,1,2,1.0,1,1,2,2,0,0,2.0,1,2,2,1,1,2,2.0,1,0,0.0,1,1,1,1,1,2.0,1,1,1,2,0,1,1,2,,1,2.0,0.5,136,1.0858468677494197,-0.2990080558020408
137,137,1,0.0,1,2.0,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,0,1,1,0,0.0,2,1,1,1,1,1,1,1,1,2.0,1,2,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2.0,0,0,2,2.0,1,2,2,2,1,1,1.0,1,2,1,2,1,1,2.0,1,1,1.0,0,1,0,0,1,2.0,1,1,1,2,2,1,1,1,3.0,2,2.0,0.6,137,1.0543478260869565,-0.3816713295291291
138,138,1,2.0,1,2.0,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,2,1,1.0,2,0,0,2,1,1,2,1,0,2.0,0,1,1,2,1,0,1,1,1,1,1,2,1,1,1,1,2,1,2,1.0,1,1,2,1.0,1,2,2,1,0,1,2.0,1,2,1,2,0,1,3.0,0,0,2.0,2,2,2,1,2,2.0,2,1,1,2,2,1,1,2,1.0,3,2.0,0.6,138,1.0503778337531486,-0.28166953863100624
139,139,1,0.0,1,3.0,0,1,1,2,2,2,1,1,0,1,2,1,1,1,1,1,0,2,2,2.0,2,2,2,2,2,1,0,2,1,2.0,1,1,2,3,2,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2.0,2,2,2,1.0,1,2,2,2,1,1,1.0,0,1,1,1,0,1,2.0,2,2,1.0,2,1,1,1,0,0.0,1,2,3,1,2,2,2,2,2.0,2,2.0,0.4,139,1.1531531531531531,-0.26745371418703895
140,140,1,3.0,1,2.0,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,1,0,0,0.0,2,2,2,1,2,1,2,2,0,1.0,1,0,1,1,0,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2.0,1,1,2,0.0,1,0,1,1,1,2,2.0,1,1,2,1,1,1,3.0,1,1,2.0,3,2,0,2,2,0.0,2,1,2,1,2,1,2,2,2.0,2,4.0,0.4,140,1.1018518518518519,-0.2712014187264376
141,141,1,1.0,1,3.0,1,1,1,1,2,1,1,1,0,2,2,1,1,1,2,1,1,2,1,2.0,1,0,1,1,1,1,1,1,1,1.0,1,1,1,2,1,2,1,1,1,0,1,1,1,1,0,0,1,1,2,1.0,1,1,0,1.0,1,2,1,1,1,1,2.0,0,0,0,1,1,1,1.0,1,2,2.0,1,1,2,1,0,1.0,1,1,1,1,1,2,1,2,1.0,1,1.0,0.6,141,1.0596590909090908,-0.23742497098348436
142,142,2,2.0,1,1.0,2,1,1,2,1,2,1,1,0,0,2,1,1,2,2,1,1,0,2,1.0,2,1,0,0,1,1,1,1,1,2.0,0,1,2,2,1,2,1,2,2,1,1,0,2,1,1,0,1,2,1,2.0,1,1,1,2.0,1,2,2,1,1,2,1.0,1,1,1,1,0,2,2.0,1,2,3.0,2,2,2,1,1,0.0,2,1,2,2,1,1,1,2,2.0,1,2.0,0.5,142,1.0705882352941176,-0.409820747913485
143,143,2,2.0,1,1.0,1,1,2,1,2,1,1,1,2,1,2,1,1,0,1,1,1,1,1,2.0,1,0,2,1,1,2,1,2,2,0.0,0,1,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,2,2,3.0,1,1,2,1.0,0,1,2,1,1,1,2.0,1,2,1,1,2,1,0.0,1,2,1.0,1,1,1,0,1,1.0,1,0,2,1,1,1,1,2,1.0,0,2.0,0.6,143,1.0487106017191976,-0.32969987763426384
144,144,3,3.0,1,0.0,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1.0,2,2,2,1,1,1,1,2,3,2.0,0,1,1,0,0,2,2,2,1,1,1,2,2,1,2,1,2,1,2,2.0,2,1,2,1.0,1,1,0,1,2,2,2.0,1,3,1,2,3,2,1.0,2,1,0.0,1,2,2,1,1,0.0,0,2,2,2,0,1,2,0,1.0,1,4.0,0.4,144,1.1041666666666667,-0.08132205788978807
145,145,1,3.0,1,2.0,1,1,1,2,0,2,1,1,2,2,1,1,1,2,0,1,1,2,1,1.0,2,1,2,1,1,2,1,1,0,0.0,2,2,3,0,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,0.0,1,1,1,1.0,3,2,1,2,2,1,2.0,2,1,2,1,0,1,2.0,2,2,2.0,1,2,2,2,2,1.0,1,1,1,2,1,0,0,2,5.0,0,4.0,0.5,145,1.127906976744186,-0.03661596833434559
146,146,1,0.0,1,1.0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,2,1,1,2,1,1.0,2,2,0,0,0,1,2,1,2,2.0,1,1,2,1,1,0,1,1,1,1,1,2,1,1,1,2,1,1,1,2.0,2,1,2,1.0,2,1,1,2,1,1,1.0,1,2,1,1,2,2,2.0,2,0,2.0,1,1,1,1,1,2.0,0,1,1,1,1,1,1,2,2.0,2,2.0,0.6,146,1.043103448275862,-0.33345872740693244
147,147,2,1.0,2,2.0,2,1,1,2,1,1,2,0,2,2,1,1,2,0,1,1,2,2,1,0.0,2,0,1,1,2,0,0,1,2,2.0,1,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,2,2,2,3.0,1,1,2,1.0,2,2,2,1,2,1,2.0,1,3,1,1,1,1,1.0,1,0,2.0,1,1,2,1,1,1.0,2,1,2,2,2,0,2,2,0.0,1,2.0,0.6,147,1.0522727272727272,-0.12596993843524748
148,148,1,2.0,1,1.0,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,0,1,1,1,1.0,1,1,1,1,1,1,1,2,1,1.0,0,1,1,2,0,1,1,1,1,1,1,1,2,2,1,1,2,0,1,1.0,2,2,2,2.0,1,1,2,1,1,1,1.0,1,1,1,1,0,1,1.0,1,0,2.0,1,1,1,0,1,2.0,0,1,0,0,1,1,1,1,1.0,2,2.0,0.6,148,1.043103448275862,-0.21022402577644697
149,149,1,0.0,1,2.0,1,1,1,1,1,1,2,2,1,1,0,1,1,2,1,1,1,2,1,0.0,1,1,2,1,0,1,1,2,1,1.0,1,1,0,2,1,1,0,2,2,0,1,1,2,1,1,0,2,1,1,1.0,1,1,2,2.0,2,1,2,2,2,1,2.0,0,2,1,1,0,1,2.0,2,1,2.0,1,2,1,1,2,1.0,1,1,2,2,1,1,1,1,2.0,2,2.0,0.5,149,1.0767326732673268,-0.250694861946217
150,150,3,1.0,2,2.0,2,2,1,2,1,1,1,1,2,1,0,1,2,2,1,1,1,1,1,0.0,1,0,2,0,0,0,1,2,2,2.0,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,0,0,2,1,3.0,1,1,1,1.0,0,1,2,1,1,2,2.0,1,1,2,2,1,2,3.0,2,1,2.0,2,2,1,2,1,3.0,2,2,3,2,2,2,2,2,2.0,2,3.0,0.4,150,1.1670235546038543,-0.2688675092478631
151,151,1,3.0,1,2.0,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2.0,0,2,2,1,1,2,1,2,0,1.0,0,2,2,2,2,1,1,2,1,1,0,2,2,2,1,2,0,2,2,2.0,2,1,2,1.0,1,2,2,1,2,2,2.0,1,3,1,1,1,1,0.0,1,2,0.0,0,2,1,2,2,1.0,1,1,2,3,0,1,2,2,3.0,0,2.0,0.4,151,1.1374722838137472,-0.26854723617559256
152,152,0,1.0,1,2.0,2,2,2,1,2,1,2,0,2,2,2,2,2,2,2,2,1,2,1,2.0,0,0,2,2,2,2,1,1,2,2.0,1,1,2,2,1,2,1,1,2,2,1,2,2,2,1,0,1,2,2,,1,1,3,2.0,1,0,0,1,2,2,2.0,1,2,2,1,1,0,0.0,1,2,3.0,2,1,3,1,2,3.0,2,2,1,1,2,1,2,2,2.0,2,2.0,0.4,152,1.1401425178147269,-0.1573079821803285
153,153,0,3.0,1,2.0,2,1,0,0,1,1,2,1,2,1,2,2,1,1,2,1,1,2,1,1.0,2,1,1,1,0,2,1,1,1,2.0,1,0,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2.0,1,1,2,2.0,2,2,2,2,1,2,2.0,1,3,2,1,1,0,0.0,0,2,0.0,1,1,1,1,1,2.0,2,2,1,3,1,1,1,1,0.0,2,2.0,0.4,153,1.0847457627118644,-0.22282369001531258
154,154,1,3.0,2,2.0,2,1,1,1,1,2,2,1,2,1,2,1,1,2,1,0,1,0,0,1.0,1,1,1,1,1,2,2,1,1,1.0,1,1,2,2,1,1,1,1,1,0,2,1,2,1,1,2,0,1,1,2.0,2,2,2,1.0,2,1,2,0,2,2,2.0,1,2,1,2,0,2,2.0,1,0,2.0,2,1,1,2,1,1.0,2,1,2,2,0,2,2,1,2.0,2,0.0,0.5,154,1.0849056603773586,-0.27329820075649536
155,155,3,3.0,1,0.0,2,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,2,0.0,1,2,1,2,2,2,2,2,2,1.0,1,1,2,1,1,1,1,1,1,1,0,2,2,2,1,1,2,2,0,2.0,1,2,2,1.0,0,1,1,1,1,1,1.0,0,1,2,1,0,2,2.0,1,2,2.0,1,2,1,2,2,3.0,1,1,2,1,1,0,1,2,1.0,2,3.0,0.4,155,1.1230068337129842,-0.21379775158156455
156,156,2,2.0,0,2.0,2,1,2,1,1,1,0,2,2,1,2,2,1,1,2,1,1,2,1,2.0,2,1,2,1,1,1,1,1,1,1.0,0,2,2,2,1,2,1,1,2,0,0,2,1,2,2,1,2,1,1,1.0,2,0,2,2.0,3,3,2,1,1,0,2.0,1,2,2,1,1,1,2.0,1,2,3.0,1,0,2,1,1,2.0,0,1,2,2,2,1,1,1,1.0,2,3.0,0.4,156,1.1330472103004292,-0.3598812238595891
157,157,2,2.0,1,2.0,1,2,1,2,2,2,1,0,1,2,1,1,1,2,2,1,0,1,1,2.0,2,1,2,2,2,2,2,0,2,0.0,1,1,2,1,2,2,0,2,2,1,1,1,2,1,1,0,1,0,1,2.0,2,1,2,2.0,2,2,2,1,2,1,0.0,1,0,2,2,1,1,3.0,2,2,3.0,2,1,1,2,2,2.0,2,1,1,3,0,2,2,2,3.0,3,4.0,0.4,157,1.1359447004608294,-0.28604583275085227
158,158,2,1.0,2,2.0,1,1,1,1,2,1,2,1,2,2,0,1,1,2,0,1,1,1,1,1.0,2,1,1,1,2,0,1,1,2,2.0,1,1,2,2,1,1,2,0,2,1,1,0,1,1,2,2,1,2,0,2.0,1,2,1,1.0,1,2,2,2,1,2,2.0,1,2,1,1,2,1,2.0,0,2,2.0,2,2,1,0,1,1.0,1,1,2,1,1,0,2,2,2.0,2,2.0,0.5,158,1.0794392523364487,-0.4008858477004559
159,159,1,2.0,1,3.0,2,2,1,2,2,2,1,0,0,1,2,1,1,2,2,2,0,2,2,2.0,1,1,2,2,2,1,1,2,1,1.0,2,1,1,2,1,1,0,1,1,2,1,1,1,2,1,1,1,2,1,2.0,1,2,1,1.0,1,2,2,1,1,2,1.0,1,2,0,2,2,1,2.0,1,3,3.0,2,2,0,1,2,0.0,2,1,2,2,2,0,1,1,2.0,1,0.0,0.4,159,1.1244444444444444,-0.25236029402188354
160,160,2,0.0,1,1.0,1,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,1,1.0,1,0,0,2,2,1,2,1,1,2.0,0,2,2,2,2,1,0,2,2,1,2,1,1,0,1,1,1,2,2,2.0,2,1,2,1.0,1,0,2,1,1,1,1.0,1,1,1,1,2,3,1.0,0,2,3.0,3,0,1,1,2,0.0,1,1,2,2,2,2,2,2,3.0,2,3.0,0.4,160,1.1393258426966293,-0.24227617194501266
161,161,1,1.0,1,2.0,1,1,1,1,1,1,0,0,2,1,1,1,0,2,1,1,1,2,1,1.0,1,1,1,1,1,0,1,0,2,1.0,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1.0,1,1,2,1.0,1,1,1,1,1,1,2.0,0,2,0,1,2,1,2.0,1,2,2.0,2,1,1,0,1,1.0,1,1,1,1,1,2,1,1,2.0,1,1.0,0.6,161,1.04,-0.48443824446997086
162,162,2,1.0,1,2.0,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2.0,1,2,2,2,2,1,1,1,1,2.0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,2,1,2,2,2.0,1,2,2,2.0,1,0,1,0,0,0,2.0,1,2,1,2,2,1,1.0,2,2,1.0,0,1,1,1,1,1.0,0,0,2,1,1,0,1,2,2.0,2,2.0,0.6,162,1.0543478260869565,-0.45708661284910057
163,163,3,2.0,0,2.0,1,2,1,2,2,1,2,2,2,1,0,1,2,2,2,1,2,2,2,1.0,2,2,2,1,2,2,2,2,2,1.0,2,1,0,1,1,0,1,2,1,1,1,1,2,2,1,2,2,0,1,2.0,1,2,1,1.0,2,2,2,1,1,1,2.0,1,2,1,1,2,1,0.0,2,2,3.0,1,2,2,2,2,0.0,1,1,3,0,2,0,2,2,2.0,1,2.0,0.5,163,1.1045454545454545,-0.20107452795171823
164,164,2,2.0,0,2.0,1,1,1,2,1,1,1,2,1,1,2,1,2,1,0,1,1,2,1,1.0,0,2,2,0,2,2,1,2,2,1.0,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,1,0,0,2.0,2,2,2,1.0,1,1,1,1,1,2,1.0,1,3,1,1,3,1,2.0,2,0,3.0,2,0,2,1,1,2.0,0,1,2,2,1,2,1,2,3.0,2,0.0,0.4,164,1.1127098321342925,-0.26370971535416776
165,165,2,2.0,2,3.0,2,0,2,2,2,1,1,2,1,1,1,1,1,0,1,1,2,1,2,2.0,1,2,2,2,2,0,1,2,2,2.0,0,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,3,1,2.0,2,2,2,0.0,0,1,2,2,1,1,0.0,1,2,1,1,3,2,2.0,2,2,2.0,2,1,2,1,1,2.0,1,1,2,0,2,2,2,2,0.0,1,2.0,0.4,165,1.1143552311435523,-0.23881831166962883
166,166,2,2.0,2,2.0,1,0,2,2,1,1,0,1,2,1,1,1,2,1,2,1,2,2,1,2.0,1,2,2,2,2,1,1,1,2,0.0,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,3.0,2,2,3,0.0,1,1,2,1,1,0,1.0,1,2,1,0,2,1,1.0,2,2,1.0,1,0,1,1,1,2.0,0,2,2,0,2,1,1,2,2.0,1,2.0,0.5,166,1.0823529411764705,-0.2897443140785802
167,167,2,1.0,1,0.0,0,1,2,1,2,1,0,2,1,1,1,1,1,2,2,2,1,1,1,1.0,2,2,2,1,2,2,1,2,2,2.0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,2.0,1,2,0,2.0,1,0,1,1,1,1,2.0,0,1,0,1,2,1,0.0,2,2,2.0,1,2,1,1,1,2.0,1,1,2,1,2,1,2,2,,2,0.0,0.5,167,1.0954653937947494,-0.18615983090268523
168,168,1,2.0,1,3.0,1,0,1,1,1,1,2,1,2,2,1,0,1,2,2,1,1,2,1,2.0,1,1,0,2,2,0,1,1,2,2.0,2,2,2,2,2,1,1,1,1,1,2,0,1,1,2,1,1,2,1,2.0,1,0,1,0.0,1,2,1,1,1,1,2.0,1,1,2,2,2,1,0.0,1,1,2.0,1,2,1,1,1,2.0,1,1,1,0,0,1,1,1,2.0,1,2.0,0.5,168,1.0845410628019323,-0.23222579470476293
169,169,2,3.0,1,0.0,1,2,1,2,1,2,1,1,2,1,1,1,0,1,1,1,1,2,1,1.0,1,2,2,1,1,2,1,1,2,0.0,1,0,2,1,1,2,2,1,1,1,0,1,2,2,2,0,1,1,1,0.0,2,2,2,1.0,0,2,1,1,1,2,2.0,1,2,2,0,2,1,2.0,2,0,3.0,2,2,2,1,1,2.0,1,1,3,2,2,1,1,1,3.0,1,3.0,0.5,169,1.1094890510948903,-0.26413188932911985
170,170,2,2.0,1,2.0,1,1,1,1,1,1,0,2,0,1,2,1,1,1,2,1,1,2,1,1.0,0,2,0,1,0,1,1,2,1,1.0,1,1,0,2,1,0,1,2,2,1,0,2,1,1,1,1,1,1,1,2.0,2,2,1,1.0,1,2,1,1,2,1,2.0,1,2,1,1,2,1,2.0,2,1,2.0,1,2,0,2,1,1.0,1,1,2,1,2,2,1,1,2.0,0,2.0,0.6,170,1.0568475452196382,-0.2659236694491867
171,171,1,2.0,1,2.0,1,2,1,1,2,0,1,1,0,1,1,1,1,1,2,1,1,1,0,1.0,1,1,1,1,2,0,1,1,2,2.0,0,1,2,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,2,2.0,1,1,2,1.0,1,1,1,0,1,1,2.0,0,1,1,1,1,1,2.0,1,2,2.0,1,1,1,2,1,0.0,2,1,1,1,2,0,2,2,1.0,2,2.0,0.5,171,1.0655270655270654,-0.4214574291973261
172,172,2,2.0,1,2.0,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1.0,1,1,0,2,1,1,2,0,1,0.0,2,1,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,2,1,2.0,2,1,2,2.0,1,1,2,1,1,1,2.0,1,0,1,2,2,1,1.0,1,1,2.0,1,1,1,0,0,2.0,1,1,1,2,1,0,1,2,2.0,2,2.0,0.6,172,1.0532994923857868,-0.32033530807041294
